Date,Station,Pluie_mm
2020-05-01,Touboro,1.0
2020-05-03,Touboro,50.0
2020-05-04,Touboro,4.0
2020-05-07,Touboro,1.0
2020-05-14,Touboro,20.0
2020-05-21,Touboro,36.0
2020-05-24,Touboro,29.0
2020-06-01,Touboro,5.0
2020-06-02,Touboro,2.0
2020-06-05,Touboro,35.0
2020-06-07,Touboro,20.0
2020-06-10,Touboro,12.0
2020-06-12,Touboro,25.0
2020-06-13,Touboro,1.0
2020-06-17,Touboro,1.0
2020-06-18,Touboro,19.0
2020-06-19,Touboro,36.0
2020-06-20,Touboro,24.0
2020-06-28,Touboro,40.0
2020-06-29,Touboro,12.0
2020-07-03,Touboro,24.0
2020-07-04,Touboro,2.0
2020-07-07,Touboro,9.0
2020-07-09,Touboro,22.0
2020-07-11,Touboro,3.0
2020-07-13,Touboro,28.0
2020-07-14,Touboro,13.0
2020-07-15,Touboro,1.0
2020-07-16,Touboro,12.0
2020-07-17,Touboro,12.0
2020-07-19,Touboro,21.0
2020-07-20,Touboro,4.0
2020-07-21,Touboro,1.0
2020-07-23,Touboro,3.0
2020-07-24,Touboro,15.0
2020-07-25,Touboro,1.0
2020-07-26,Touboro,40.0
2020-07-28,Touboro,18.0
2020-07-29,Touboro,25.0
2020-07-31,Touboro,8.0
2020-08-01,Touboro,36.0
2020-08-02,Touboro,6.0
2020-08-03,Touboro,7.0
2020-08-08,Touboro,8.0
2020-08-09,Touboro,9.0
2020-08-10,Touboro,1.0
2020-08-11,Touboro,37.0
2020-08-13,Touboro,22.0
2020-08-17,Touboro,2.0
2020-08-18,Touboro,10.0
2020-08-19,Touboro,10.0
2020-08-20,Touboro,10.0
2020-08-22,Touboro,39.0
2020-08-23,Touboro,9.0
2020-08-27,Touboro,24.0
2020-08-28,Touboro,8.0
2020-08-29,Touboro,6.0
2020-09-02,Touboro,8.0
2020-09-05,Touboro,21.0
2020-09-07,Touboro,17.0
2020-09-08,Touboro,2.0
2020-09-10,Touboro,76.0
2020-09-11,Touboro,25.0
2020-09-13,Touboro,4.0
2020-09-15,Touboro,20.0
2020-09-16,Touboro,10.0
2020-09-17,Touboro,8.0
2020-09-21,Touboro,2.0
2020-09-22,Touboro,35.0
2020-09-23,Touboro,5.0
2020-09-26,Touboro,18.0
2020-09-27,Touboro,6.0
2020-09-28,Touboro,20.0
2020-09-30,Touboro,8.0
2020-10-01,Touboro,56.0
2020-10-03,Touboro,13.0
2020-10-07,Touboro,10.0
2020-10-13,Touboro,13.0
2020-10-15,Touboro,62.0
2020-10-17,Touboro,10.0
2020-10-25,Touboro,5.0
2021-03-14,Touboro,10.0
2021-03-23,Touboro,2.0
2021-03-24,Touboro,9.0
2021-04-13,Touboro,11.0
2021-04-20,Touboro,2.0
2021-04-22,Touboro,7.0
2021-04-23,Touboro,3.0
2021-04-24,Touboro,23.0
2021-05-01,Touboro,4.0
2021-05-06,Touboro,65.0
2021-05-08,Touboro,2.0
2021-05-20,Touboro,13.0
2021-05-21,Touboro,5.0
2021-05-26,Touboro,5.0
2021-05-29,Touboro,2.0
2021-05-31,Touboro,31.0
2021-06-04,Touboro,53.0
2021-06-08,Touboro,2.0
2021-06-11,Touboro,3.0
2021-06-12,Touboro,44.0
2021-06-15,Touboro,37.0
2021-06-16,Touboro,32.0
2021-06-19,Touboro,9.0
2021-06-20,Touboro,20.0
2021-06-22,Touboro,37.0
2021-06-23,Touboro,5.0
2021-06-27,Touboro,5.0
2021-06-30,Touboro,15.0
2021-07-02,Touboro,5.0
2021-07-03,Touboro,21.0
2021-07-04,Touboro,15.0
2021-07-05,Touboro,16.0
2021-07-06,Touboro,11.0
2021-07-08,Touboro,14.0
2021-07-11,Touboro,19.0
2021-07-14,Touboro,4.0
2021-07-15,Touboro,1.0
2021-07-18,Touboro,30.0
2021-07-22,Touboro,29.0
2021-07-23,Touboro,11.0
2021-07-25,Touboro,11.0
2021-07-26,Touboro,8.0
2021-07-27,Touboro,16.0
2021-07-28,Touboro,3.0
2021-07-30,Touboro,7.0
2021-08-01,Touboro,5.0
2021-08-03,Touboro,25.0
2021-08-04,Touboro,11.0
2021-08-05,Touboro,3.0
2021-08-06,Touboro,3.0
2021-08-08,Touboro,50.0
2021-08-10,Touboro,3.0
2021-08-11,Touboro,1.0
2021-08-12,Touboro,16.0
2021-08-14,Touboro,6.0
2021-08-16,Touboro,20.0
2021-08-17,Touboro,8.0
2021-08-18,Touboro,20.0
2021-08-19,Touboro,1.0
2021-08-20,Touboro,41.0
2021-08-24,Touboro,2.0
2021-08-27,Touboro,7.0
2021-08-29,Touboro,10.0
2021-08-30,Touboro,21.0
2021-09-01,Touboro,72.0
2021-09-04,Touboro,16.0
2021-09-06,Touboro,2.0
2021-09-09,Touboro,15.0
2021-09-10,Touboro,5.0
2021-09-11,Touboro,8.0
2021-09-13,Touboro,10.0
2021-09-14,Touboro,2.0
2021-09-16,Touboro,20.0
2021-09-21,Touboro,11.0
2021-09-22,Touboro,5.0
2021-09-23,Touboro,2.0
2021-09-24,Touboro,7.0
2021-09-25,Touboro,3.0
2021-09-27,Touboro,11.0
2021-09-28,Touboro,47.0
2021-09-30,Touboro,6.0
2021-10-07,Touboro,27.0
2021-10-19,Touboro,19.0
2021-10-20,Touboro,2.0
2021-10-22,Touboro,12.0
2021-10-23,Touboro,2.0
2021-10-26,Touboro,6.0
